id , Source Name , RA (J2000.0) , Dec (J2000.0) , Extended source name , Significance , Log Parabola signif. , Peak Interval , Previous Fermi Association , Other Gamma Catalog Associations , TeVCat Flag , TeV Assoc. Name , Class , Low confidence Class , Association , Low Confidence Assoc. , Assoc. Probability , R.A. Counterpart , Dec. Counterpart , Counterpart Error
2968 , 4FGL J2206.8-0032 , 331.7087 , -0.5461 ,  , 20.30899 , 1.9568919 , 31559456 , 3FGL J2206.9-0031 ,  , N ,  , bll ,  , PMN J2206-0031 ,  , 0.9800407 , 331.680344196 , -0.517359772222 , 0.00000013
2969 , 4FGL J2207.1+4316 , 331.7878 , 43.2677 ,  , 10.182727 , 2.415818 ,  ,  ,  , N ,  , bcu ,  , 87GB 220504.7+430144 ,  , 0.99912727 , 331.789686825 , 43.2742768083 , 0.0000002
2970 , 4FGL J2207.5-5346 , 331.8922 , -53.7719 ,  , 21.864012 , 1.4656473 , 31332582 , 3FGL J2207.8-5345 ,  , N ,  , fsrq ,  , PKS 2204-54 ,  , 0.99953234 , 331.932222083 , -53.7760611 , 0.000000082
2971 , 4FGL J2207.6+0053 , 331.9137 , 0.8907 ,  , 4.7012415 , 0.40957716 ,  ,  ,  , N ,  , bcu ,  , NVSS J220735+005717 ,  , 0 , 331.9084777832031 , 0.8757683634757996 , 0.0045
2972 , 4FGL J2208.2+0350 , 332.0597 , 3.8348 ,  , 4.244106 , 1.6166476 ,  ,  ,  , N ,  , bll ,  , SDSS J220812.70+035304.6 ,  ,  , 332.052925975 , 3.88460559444 , 0.00000058
2973 , 4FGL J2209.4+4329 , 332.351 , 43.4858 ,  , 7.519834 , 0.50433254 , 31560000 ,  ,  , N ,  , bcu ,  , B3 2207+432 ,  , 0.9979771 , 332.364550988 , 43.4803133722 , 0.00000031
2974 , 4FGL J2209.7-0451 , 332.4382 , -4.8597 ,  , 10.881445 , 0.4800998 ,  , 3FGL J2209.8-0450 ,  , N ,  , bll ,  , NVSS J220941-045111 ,  , 0.9987661 , 332.42374275 , -4.85285985556 , 0.00000045
2975 , 4FGL J2209.8-5028 , 332.4735 , -50.4702 ,  , 5.55858 , 0.05518891 ,  ,  ,  , N ,  , bcu ,  , PMN J2210-5030 ,  , 0.9494 , 332.5666809082031 , -50.5181884765625 , 0.0045
2976 , 4FGL J2210.8+3203 , 332.7238 , 32.0533 ,  , 4.350771 , 0.8172805 ,  ,  ,  , N ,  , bcu ,  , 1RXS J221058.3+320327 ,  , 0.99196625 , 332.742919921875 , 32.057498931884766 , 0.0000013
2977 , 4FGL J2211.0-0003 , 332.7625 , -0.0635 ,  , 7.117582 , 1.7012689 ,  ,  ,  , N ,  , bll ,  , SDSS J221108.63-000323.1 ,  , 0.99580485 , 332.784769258 , -0.0506958972222 , 0.00000061
2978 , 4FGL J2211.2-1325 , 332.8168 , -13.4189 ,  , 8.340031 , 0.5033929 ,  ,  ,  , N ,  , bcu ,  , PKS 2208-137 ,  , 0.9883595 , 332.850414404 , -13.4693677472 , 0.000000075
2979 , 4FGL J2211.4-7040 , 332.8558 , -70.6795 ,  , 7.2558327 , 1.5722055 ,  , 3FGL J2212.3-7039 ,  , N ,  , bcu ,  , PMN J2211-7039 ,  , 0.9714903 , 332.9843444824219 , -70.65412139892578 , 0.0045
2980 , 4FGL J2212.0+2356 , 333.0191 , 23.9334 ,  , 26.56488 , 3.35578 ,  , 3FGL J2212.0+2355 ,  , N ,  , fsrq ,  , PKS 2209+236 ,  , 0.99971545 , 333.024859654 , 23.9279288528 , 0.000000068
2981 , 4FGL J2212.2-7251 , 333.0628 , -72.8521 ,  , 5.2129407 , 0.7178838 ,  ,  ,  , N ,  , bcu ,  , PMN J2211-7249 ,  , 0.9812006 , 332.8471374511719 , -72.81867218017578 , 0.0045
2982 , 4FGL J2212.6+2800 , 333.1688 , 28.0085 ,  , 13.791698 , 1.8909209 ,  , 3FGL J2212.6+2801 ,  , N ,  , bll ,  , MG3 J221240+2759 ,  , 0.99708784 , 333.162929671 , 27.9940137333 , 0.00000014
2983 , 4FGL J2212.8+0647 , 333.2143 , 6.7864 ,  , 8.727097 , 1.7977929 , 31332582 , 1FGL J2212.9+0654 ,  , N ,  , fsrq ,  , TXS 2210+065 ,  , 0.99906385 , 333.211830396 , 6.76909473056 , 0.00000014
2984 , 4FGL J2212.9-2526 , 333.2261 , -25.4335 ,  , 14.328593 , 1.8380125 , 31560000 , 3FGL J2213.1-2532 ,  , N ,  , fsrq ,  , PKS 2210-25 ,  , 0.97022146 , 333.260408258 , -25.4916890639 , 0.000000095
2985 , 4FGL J2213.5-4754 , 333.3871 , -47.9058 ,  , 7.2221665 , 0.7564365 ,  , 3FGL J2213.6-4755 ,  , N ,  , bcu ,  , SUMSS J221330-475426 ,  , 0.9987967 , 333.376498604 , -47.907010075 , 0.000012
2986 , 4FGL J2215.4+0544 , 333.8627 , 5.748 ,  , 4.909659 , 1.3532531 ,  ,  ,  , N ,  , bcu ,  , NVSS J221513+054454 ,  ,  , 333.806169125 , 5.74848248333 , 0.0000013
2987 , 4FGL J2215.4+6105 , 333.8724 , 61.0863 ,  , 5.354662 , 2.9583201 ,  ,  ,  , N ,  , bcu ,  , NVSS J221507+610506 ,  ,  , 333.782198825 , 61.0849128889 , 0.0000037
2988 , 4FGL J2216.8+3103 , 334.2024 , 31.059 ,  , 5.2459173 , 1.6246601 ,  ,  ,  , N ,  , fsrq ,  , S3 2214+30 ,  , 0.99453247 , 334.177960171 , 31.0431567528 , 0.0000001
2989 , 4FGL J2216.9+2421 , 334.238 , 24.3575 ,  , 17.813192 , 1.3997887 , 31332582 , 3FGL J2217.0+2421 ,  , N ,  , bll ,  , B2 2214+24B ,  , 0.9997947 , 334.253421587 , 24.3627661194 , 0.0000001
2990 , 4FGL J2218.6+1941 , 334.6542 , 19.6983 ,  , 4.724853 , 0.74424577 ,  ,  ,  , N ,  , bcu ,  , GALEXASC J221854.64+193841.6 ,  , 0.9445571 , 334.727429117 , 19.6448209611 , 0.00000084
2991 , 4FGL J2219.2+1806 , 334.8127 , 18.1026 ,  , 33.2021 , 3.5011764 , 31560000 , 3FGL J2219.2+1806 ,  , N ,  , fsrq ,  , MG1 J221916+1806 ,  , 0.9997605 , 334.808718662 , 18.1098835694 , 0.000000088
2992 , 4FGL J2219.2-0342 , 334.8235 , -3.7102 ,  , 7.1094465 , 0.5757177 ,  ,  ,  , N ,  , fsrq ,  , PKS 2216-03 ,  , 0.87295747 , 334.7168273925781 , -3.593583345413208 , 0.0045
2993 , 4FGL J2220.5+2813 , 335.1419 , 28.2322 ,  , 9.4090185 , 0.101032495 ,  , 3FGL J2220.3+2812 ,  , N ,  , bll ,  , RX J2220.4+2814 ,  , 0.9990704 , 335.11969085 , 28.232131 , 0.00000033
2994 , 4FGL J2221.5-5225 , 335.3909 , -52.4307 ,  , 27.409346 , 3.0346973 , 31560000 , 3FGL J2221.6-5225 ,  , N ,  , bll ,  , PMN J2221-5224 ,  , 0.99990827 , 335.37213605 , -52.4244004333 , 0.0000069
2995 , 4FGL J2221.9-3504 , 335.497 , -35.0712 ,  , 6.6126556 , 1.842068 , 31560000 , 3FGL J2222.3-3500 ,  , N ,  , fsrq ,  , PKS 2220-351 ,  , 0.93666965 , 335.6127624511719 , -35.16389083862305 , 0.0045
2996 , 4FGL J2223.0+6746 , 335.7737 , 67.7729 ,  , 4.517683 , 1.0750746 ,  ,  ,  , N ,  , bcu ,  , TXS 2221+675 ,  , 0.9802702 , 335.752779629 , 67.7837996444 , 0.0000035
2997 , 4FGL J2223.3+0102 , 335.8476 , 1.0476 ,  , 5.8633685 , 0.4694391 ,  , 3FGL J2223.3+0103 ,  , N ,  , bll ,  , SDSS J222329.56+010226.6 ,  , 0.995817 , 335.873212313 , 1.04073617778 , 0.00000054
2998 , 4FGL J2223.4+5814 , 335.8733 , 58.2385 ,  , 5.42439 , 1.907981 ,  ,  ,  , N ,  , bcu ,  , SSTSL2 J222330.04+581350.9 ,  , 0.9821908 , 335.875065325 , 58.230803725 , 0.00000066
2999 , 4FGL J2224.0-1127 , 336.0241 , -11.4658 ,  , 5.3489914 , 2.0017517 ,  , 3FGL J2224.6-1122 ,  , N ,  , bll ,  , PKS 2221-116 ,  , 0.99743426 , 336.033177837 , -11.4391962528 , 0.00000017
3000 , 4FGL J2224.5+0353 , 336.1251 , 3.8936 ,  , 4.634328 , 0.6470854 ,  , 3FGL J2224.4+0351 ,  , N ,  , bcu ,  , 1RXS J222426.5+035445 ,  , 0.9965008 , 336.104089842 , 3.91622582778 , 0.00000028
3001 , 4FGL J2225.5-1114 , 336.3957 , -11.2422 ,  , 5.451431 , 2.3756497 ,  , 3FGL J2224.6-1122 ,  , N ,  , bll ,  , PKS 2223-114 ,  , 0.99594223 , 336.432160017 , -11.2279716361 , 0.00000018
3002 , 4FGL J2225.6+2120 , 336.4136 , 21.3418 ,  , 7.800998 , 2.4265919 , 31560000 ,  ,  , N ,  , fsrq ,  , PKS 2223+21 ,  , 0.9900395 , 336.408529704 , 21.3017819667 , 0.000000082
3003 , 4FGL J2225.7-0457 , 336.4321 , -4.9537 ,  , 28.632023 , 3.1354275 , 31332582 , 3FGL J2225.8-0454 ,  , N ,  , fsrq ,  , 3C 446 ,  , 0.99931425 , 336.446913733 , -4.95038632222 , 0.000000068
3004 , 4FGL J2226.5+6901c , 336.6294 , 69.0208 ,  , 4.910931 , 1.7688177 ,  ,  ,  , N ,  , bcu ,  , NVSS J222625+690207 ,  ,  , 336.606156683 , 69.0356615472 , 0.0000012
3005 , 4FGL J2226.6+0210 , 336.665 , 2.168 ,  , 5.000937 , 1.1657627 ,  ,  ,  , N ,  , bcu ,  , 2MASS J22263636+0210373 ,  , 0.998165 , 336.65181465 , 2.17703532778 , 0.00000069
3006 , 4FGL J2226.8+0051 , 336.7125 , 0.8622 ,  , 6.185377 , 3.284071 ,  ,  ,  , N ,  , fsrq ,  , PKS B2224+006 ,  , 0.9967963 , 336.693904225 , 0.869814322222 , 0.00000012
3007 , 4FGL J2227.9-3031 , 336.981 , -30.5174 ,  , 5.243414 , 0.0074972156 ,  , 1FGL J2227.7-3036 ,  , N ,  , rdg ,  , PKS 2225-308 ,  , 0.99023324 , 336.976959163 , -30.5755175556 , 0.0000028
3008 , 4FGL J2227.9+0036 , 336.9843 , 0.6166 ,  , 14.29746 , 2.5902514 ,  , 3FGL J2227.8+0040 ,  , N ,  , bll ,  , PMN J2227+0037 ,  , 0.9992973 , 336.992213454 , 0.618174211111 , 0.00000058
3009 , 4FGL J2228.5+2211 , 337.1455 , 22.1914 ,  , 7.5880704 , 1.9208323 ,  ,  ,  , N ,  , bcu ,  , 87GB 222614.9+215540 ,  ,  , 337.164558004 , 22.1902841722 , 0.00000035
3010 , 4FGL J2228.6-1636 , 337.1659 , -16.6073 ,  , 8.751662 , 0.23488182 , 31559456 , 3FGL J2228.5-1636 ,  , N ,  , bcu ,  , 2MASS J22283661-1637160 ,  , 0.9806683 , 337.125821908 , -16.6119940417 , 0.000001
3011 , 4FGL J2229.1+2254 , 337.298 , 22.9078 ,  , 5.517022 , 0.85489386 ,  , 3FGL J2229.1+2255 ,  , N ,  , bcu ,  , NVSS J222913+225511 ,  , 0 , 337.3077697753906 , 22.91978645324707 , 0.0045
3012 , 4FGL J2229.2-6911 , 337.3037 , -69.1871 ,  , 6.765636 , 0.92954 ,  ,  ,  , N ,  , bcu ,  , PKS 2225-694 ,  , 0.99794054 , 337.250736383 , -69.1750759472 , 0.00000014
3013 , 4FGL J2229.7-0832 , 337.4258 , -8.5447 ,  , 61.71974 , 6.1881447 , 31332582 , 3FGL J2229.7-0833 ,  , N ,  , FSRQ ,  , PKS 2227-08 ,  , 1 , 337.417018079 , -8.54845431111 , 0.000000068
3014 , 4FGL J2230.9-7815 , 337.7282 , -78.2594 ,  , 11.466202 , 0.9380266 , 31560000 , 3FGL J2230.5-7817 ,  , N ,  , bcu ,  , PKS 2225-785 ,  , 0.9974974 , 337.627284908 , -78.2657162389 , 0.0000012
3015 , 4FGL J2231.0-4416 , 337.758 , -44.2791 ,  , 12.321396 , 2.4610612 , 31560000 , 3FGL J2230.6-4419 ,  , N ,  , fsrq ,  , PKS 2227-445 ,  , 0.9990096 , 337.735178796 , -44.2749701806 , 0.00000031
3016 , 4FGL J2232.3+6246 , 338.0988 , 62.775 ,  , 5.8445926 , 1.8749964 ,  ,  ,  , N ,  , bcu ,  , NVSS J223223+624933 ,  , 0.98903066 , 338.095263379 , 62.8267984083 , 0.00000086
3017 , 4FGL J2232.6+1143 , 338.1525 , 11.7306 ,  , 199.45769 , 16.127567 , 31559456 , 3FGL J2232.5+1143 ,  J2232+1132 , N ,  , FSRQ ,  , CTA 102 ,  , 1 , 338.151703771 , 11.7308066944 , 0.000000068
3018 , 4FGL J2232.6-2023 , 338.1725 , -20.3909 ,  , 7.5596504 , 1.720437 ,  , 3FGL J2232.9-2021 ,  , N ,  , bll ,  , 1RXS J223249.5-202232 ,  , 0.9970551 , 338.203325633 , -20.3739269778 , 0.0000024
3019 , 4FGL J2232.8+1334 , 338.2245 , 13.5764 ,  , 5.6250434 , 0.27347842 ,  ,  ,  , N ,  , bll ,  , RX J2233.0+1335 ,  , 0.9968308 , 338.2546691894531 , 13.600560188293457 , 0.009
3020 , 4FGL J2233.9-1229 , 338.4992 , -12.488 ,  , 5.362601 , 1.0616547 ,  , 3FGL J2233.5-1235 ,  , N ,  , bcu ,  , PKS 2231-127 ,  , 0.99205244 , 338.478943604 , -12.5095356333 , 0.00000024
3021 , 4FGL J2234.1-2656 , 338.5425 , -26.9375 ,  , 25.927841 , 2.2554486 , 31559456 , 3FGL J2234.1-2655 ,  , N ,  , bll ,  , PMN J2234-2656 ,  , 0.9996331 , 338.53499715 , -26.9457159667 , 0.000001
3022 , 4FGL J2235.1-0623 , 338.7994 , -6.3955 ,  , 6.6792164 , 2.5616052 , 31560000 ,  ,  , N ,  , bcu ,  , PMN J2235-0623 ,  , 0.99064004 , 338.762851604 , -6.38355608889 , 0.00000067
3023 , 4FGL J2235.3+1818 , 338.8356 , 18.311 ,  , 6.543782 , 2.3716373 ,  ,  ,  , N ,  , bcu ,  , 2MASS J22352860+1816356 ,  ,  , 338.869201037 , 18.2765307806 , 0.00000029
3024 , 4FGL J2235.3-4836 , 338.8409 , -48.6015 ,  , 25.349466 , 0.90441924 , 31559456 , 3FGL J2235.3-4835 ,  , N ,  , fsrq ,  , PKS 2232-488 ,  , 0.9993116 , 338.805152446 , -48.59966515 , 0.000000075
3025 , 4FGL J2235.8-3627 , 338.9708 , -36.4605 ,  , 24.356081 , 2.4469707 , 31560000 , 3FGL J2236.0-3629 ,  , N ,  , bll ,  , NVSS J223554-362901 ,  , 0.99890375 , 338.978468454 , -36.4841329111 , 0.00000029
3026 , 4FGL J2236.2-1706 , 339.0648 , -17.1066 ,  , 12.708475 , 0.23758665 ,  , 3FGL J2236.0-1706 ,  , N ,  , bll ,  , PKS 2233-173 ,  , 0.9983027 , 339.0396782 , -17.1061036556 , 0.00000014
3027 , 4FGL J2236.3+2828 , 339.0962 , 28.4832 ,  , 75.08993 , 8.684863 , 31560000 , 3FGL J2236.3+2829 ,  , N ,  , fsrq ,  , B2 2234+28A ,  , 0.99991924 , 339.093628538 , 28.4826147972 , 0.000000068
3028 , 4FGL J2236.4-2309 , 339.1246 , -23.1552 ,  , 14.503392 , 1.3406379 , 31559456 , 3FGL J2235.6-2319 ,  , N ,  , bcu ,  , PMN J2236-2309 ,  , 0.99237275 , 339.109328012 , -23.1573880444 , 0.00000013
3029 , 4FGL J2236.5-1433 , 339.1444 , -14.5557 ,  , 98.126526 , 6.668144 , 31560000 , 3FGL J2236.5-1432 ,  , N ,  , BLL ,  , PKS 2233-148 ,  , 1 , 339.142029817 , -14.5561637889 , 0.000000095
3030 , 4FGL J2236.6+3706 , 339.1608 , 37.1028 ,  , 5.4892635 , 0.12390561 , 31560000 ,  ,  , N ,  , bcu ,  , NVSS J223626+370713 ,  , 0.9810108 , 339.109752171 , 37.1204158694 , 0.00000065
3031 , 4FGL J2237.0-3921 , 339.2686 , -39.357 ,  , 15.992268 , 2.0689561 , 31560000 , 3FGL J2237.1-3921 ,  , N ,  , fsrq ,  , NVSS J223708-392137 ,  , 0.99952435 , 339.283785613 , -39.3605805056 , 0.00000022
3032 , 4FGL J2239.2-5657 , 339.8073 , -56.951 ,  , 4.3981686 , 1.4551414 ,  ,  ,  , N ,  , fsrq ,  , PKS 2236-572 ,  , 0.99515283 , 339.800316283 , -57.0168998722 , 0.000000075
3033 , 4FGL J2239.4+5130 , 339.8719 , 51.5064 ,  , 6.9821386 , 1.8315464 ,  ,  ,  , N ,  , bcu ,  , LQAC 340+051 ,  , 0.8593514 , 340.082827054 , 51.5532765167 , 0.00000012
3034 , 4FGL J2240.3-1246 , 340.087 , -12.7769 ,  , 4.9537864 , 0.21174322 ,  ,  ,  , N ,  , bcu ,  , 1RXS J224014.7-124736 ,  , 0.9899445 , 340.0612487792969 , -12.79347038269043 , 0.00000081
3035 , 4FGL J2240.7-4746 , 340.1865 , -47.7736 ,  , 8.019785 , 0.20831542 ,  ,  ,  , N ,  , bcu ,  , SUMSS J224042-474733 ,  , 0 , 340.1753845214844 , -47.792720794677734 , 0.0045
3036 , 4FGL J2241.2+4120 , 340.3087 , 41.3396 ,  , 10.3541975 , 0.5425705 ,  , 3FGL J2240.9+4121 ,  , N ,  , bll ,  , B3 2238+410 ,  , 0.9995307 , 340.280021808 , 41.3365603694 , 0.0000001
3037 , 4FGL J2241.3+2943 , 340.3419 , 29.7212 ,  , 6.9233136 , 2.0392027 ,  ,  ,  , N ,  , bcu ,  , 1RXS J224123.5+294244 ,  , 0 , 340.3479309082031 , 29.712360382080078 , 0.009
3038 , 4FGL J2243.4-2544 , 340.8654 , -25.7363 ,  , 36.34906 , 4.848611 , 31560000 , 3FGL J2243.4-2541 ,  , N ,  , bll ,  , PKS 2240-260 ,  , 0.99979174 , 340.860036554 , -25.7418576167 , 0.00000014
3039 , 4FGL J2243.5-3931 , 340.879 , -39.5178 ,  , 9.747669 , 1.6001514 , 31560000 , 3FGL J2243.2-3933 ,  , N ,  , bcu ,  , NVSS J224326-393353 ,  , 0.9805763 , 340.858727221 , -39.5647281444 , 0.00000055
3040 , 4FGL J2243.7-1231 , 340.9271 , -12.5265 ,  , 13.791991 , 0.6984204 ,  , 3FGL J2243.6-1230 ,  , N ,  , bll ,  , RBS 1888 ,  , 0.99963987 , 340.918097721 , -12.5165956556 , 0.000001
3041 , 4FGL J2243.8-2510 , 340.9569 , -25.1701 ,  , 5.1813536 , 1.3725173 , 31560000 ,  ,  , N ,  , bcu ,  , 2MASS J22434764-2504566 ,  , 0.950841 , 340.918183458 , -25.0997882389 , 0.00000018
3042 , 4FGL J2243.9+2021 , 340.9895 , 20.3565 ,  , 71.88318 , 5.697332 , 31560000 , 3FGL J2243.9+2021 ,  , P , RGB J2243+203 , bll ,  , RGB J2243+203 ,  , 0.99951875 , 340.978097954 , 20.3510493194 , 0.00000016
3043 , 4FGL J2244.2+4057 , 341.0614 , 40.9597 ,  , 77.27142 , 7.818257 , 31559456 , 3FGL J2244.1+4057 ,  , N ,  , fsrq ,  , TXS 2241+406 ,  , 0.99982107 , 341.053046433 , 40.95378345 , 0.00000011
3044 , 4FGL J2244.6+2502 , 341.1651 , 25.0395 ,  , 7.353807 , 1.1081351 ,  , 3FGL J2244.6+2503 ,  , N ,  , bcu ,  , NVSS J224436+250345 ,  ,  , 341.152923783 , 25.0618465028 , 0.000001
3045 , 4FGL J2244.9-0007 , 341.238 , -0.119 ,  , 4.612076 , 0.19062625 ,  ,  ,  , N ,  , bll ,  , NVSS J224448-000616 ,  , 0.99453527 , 341.20037841796875 , -0.1054166704416275 , 0.0045
3046 , 4FGL J2245.5-1734 , 341.3833 , -17.5725 ,  , 4.1272464 , 2.3303661 ,  ,  ,  , N ,  , bcu ,  , NVSS J224531-173357 ,  , 0 , 341.3829650878906 , -17.56611442565918 , 0.0045
3047 , 4FGL J2245.9+1544 , 341.4913 , 15.7479 ,  , 14.875477 , 0.793452 , 31559456 , 1FGL J2246.3+1549 ,  J2247+1558 , N ,  , bll ,  , 87GB 224338.7+152914 ,  , 0.9969465 , 341.520808908 , 15.7431667778 , 0.00000037
3048 , 4FGL J2246.7-5207 , 341.6825 , -52.126 ,  , 8.7119 , 1.0695363 ,  , 3FGL J2246.7-5205 ,  , N ,  , bcu ,  , RBS 1895 ,  , 0.9991998 , 341.675417788 , -52.11121875 , 0.00001
3049 , 4FGL J2247.4-0001 , 341.867 , -0.0263 ,  , 15.064277 , 1.0010896 ,  , 3FGL J2247.2-0004 ,  , N ,  , bll ,  , PKS 2244-002 ,  , 0.99268705 , 341.875816633 , 0.00179515 , 0.00000013
3050 , 4FGL J2247.8+4413 , 341.974 , 44.2257 ,  , 15.68136 , 0.7506538 ,  , 3FGL J2247.8+4413 ,  , N ,  , bll ,  , RGB J2247+442 ,  , 0.99990094 , 341.971689813 , 44.2209427583 , 0.00000025
3051 , 4FGL J2248.7-3235 , 342.1928 , -32.5926 ,  , 10.337224 , 0.47310218 , 31560000 , 3FGL J2248.6-3235 ,  , N ,  , fsrq ,  , PKS 2245-328 ,  , 0.99571514 , 342.161190588 , -32.5978300556 , 0.000000075
3052 , 4FGL J2248.9+2106 , 342.2461 , 21.1159 ,  , 7.230855 , 0.997155 ,  ,  ,  , N ,  , fsrq ,  , PKS 2246+208 ,  , 0.99799097 , 342.252361346 , 21.1174543 , 0.00000011
3053 , 4FGL J2249.4-1300 , 342.3564 , -13.0006 ,  , 11.348347 , 0.40573487 , 31559456 ,  ,  , N ,  , bll ,  , RBS 1899 ,  , 0.9640128 , 342.2945861816406 , -13.00059986114502 , 0.009
3054 , 4FGL J2249.7-5944 , 342.4293 , -59.7443 ,  , 8.467806 , 0 ,  , 3FGL J2249.3-5943 ,  , N ,  , bcu ,  , SUMSS J224938-594421 ,  , 0.99913186 , 342.410237988 , -59.7397172917 , 0.00001
3055 , 4FGL J2250.0+3825 , 342.5142 , 38.4247 ,  , 21.942179 , 0.3109725 , 31332582 , 3FGL J2250.1+3825 ,  , P , B3 2247+381 , bll ,  , B3 2247+381 ,  , 0.9992905 , 342.523950842 , 38.4103322083 , 0.00000035
3056 , 4FGL J2250.4-4206 , 342.6062 , -42.1095 ,  , 16.27551 , 0.46636897 , 31560000 , 3FGL J2250.3-4206 ,  , N ,  , bll ,  , PMN J2250-4206 ,  , 0.99967015 , 342.5925866 , -42.1037267111 , 0.0000017
3057 , 4FGL J2250.4+1748 , 342.6181 , 17.8134 ,  , 8.072065 , 0.11600882 ,  , 3FGL J2250.3+1747 ,  , N ,  , bcu ,  , 2MASS J22503275+1749149 ,  , 0.9951999 , 342.636484842 , 17.8208071472 , 0.00000024
3058 , 4FGL J2250.7-2806 , 342.6903 , -28.1114 ,  , 55.50102 , 4.8962336 , 31560000 , 3FGL J2250.7-2806 ,  , N ,  , bll ,  , PMN J2250-2806 ,  , 0.99985063 , 342.685384892 , -28.1109248194 , 0.00000015
3059 , 4FGL J2251.5-4928 , 342.8789 , -49.4691 ,  , 23.579025 , 4.1233335 , 31560000 , 3FGL J2251.5-4928 ,  , N ,  , bll ,  , SUMSS J225128-492912 ,  , 0.99897534 , 342.869576221 , -49.4864251778 , 0.0000081
3060 , 4FGL J2251.7-3208 , 342.9436 , -32.1396 ,  , 6.8906054 , 0.24119118 ,  ,  ,  , N ,  , bcu ,  , 1RXS J225146.9-320614 ,  , 0.99381036 , 342.9480285644531 , -32.103553771972656 , 0.009
3061 , 4FGL J2252.0+4031 , 343.0098 , 40.5232 ,  , 23.08225 , 1.3976784 , 31560000 , 3FGL J2251.9+4031 ,  , N ,  , bll ,  , MG4 J225201+4030 ,  , 0.99968314 , 342.999047279 , 40.5161567361 , 0.00000016
3062 , 4FGL J2252.6+1245 , 343.1676 , 12.7543 ,  , 5.568246 , 1.1341918 ,  ,  ,  , N ,  , bll ,  , 2MASS J22523220+1245109 ,  , 0.9952141 , 343.134113779 , 12.7530238333 , 0.00000035
3063 , 4FGL J2253.2-1232 , 343.3084 , -12.5416 ,  , 9.412775 , 1.8438855 ,  , 3FGL J2253.1-1237 ,  , N ,  , bcu ,  , 2MASS J22533042-1232259 ,  , 0.9809562 , 343.344924554 , -12.5314671472 , 0.0000019
3064 , 4FGL J2253.3+3233 , 343.3365 , 32.5583 ,  , 4.66557 , 0.29684708 ,  ,  ,  , N ,  , bcu ,  , CRATES J225312+323615 ,  , 0.9893015 , 343.302082592 , 32.6012018306 , 0.00000016
3065 , 4FGL J2253.7+1405 , 343.4483 , 14.091 ,  , 6.7265205 , 1.5914592 , 31332582 , 3FGL J2254.0+1403 ,  , N ,  , bll ,  , NVSS J225354+140439 ,  , 0.9974874 , 343.475987404 , 14.0769180389 , 0.00000049
3066 , 4FGL J2253.9+1609 , 343.4963 , 16.1506 ,  , 443.8451 , 38.145714 , 31560000 , 3FGL J2254.0+1608 ,  J2254+1609 , N ,  , FSRQ ,  , 3C 454.3 ,  , 1 , 343.490616425 , 16.14821135 , 0.000000068
3067 , 4FGL J2254.2+4305 , 343.5561 , 43.0971 ,  , 6.2063103 , 0.9284408 ,  , 3FGL J2254.6+4253 ,  , N ,  , bcu ,  , B3 2251+428 ,  , 0.9367808 , 343.483999379 , 43.0753842417 , 0.00000084
3068 , 4FGL J2254.8-2725 , 343.718 , -27.4171 ,  , 10.555517 , 0.37471402 , 31560000 ,  ,  , N ,  , bll ,  , NVSS J225453-272509 ,  , 0.9988729 , 343.721666129 , -27.4191497556 , 0.00000095
3069 , 4FGL J2255.2+2411 , 343.8175 , 24.1853 ,  , 25.618862 , 0.63794315 , 31560000 , 3FGL J2255.1+2411 ,  , N ,  , bll ,  , MG3 J225517+2409 ,  , 0.99943924 , 343.814060208 , 24.1698177222 , 0.00000028
3070 , 4FGL J2256.0-2740 , 344.0247 , -27.6739 ,  , 6.7383995 , 0.98631024 , 31560000 ,  ,  , N ,  , fsrq ,  , PKS 2253-278 ,  , 0.91397494 , 344.000649029 , -27.5989220583 , 0.00000014
3071 , 4FGL J2256.4-7119 , 344.1088 , -71.3227 ,  , 5.9959097 , 2.808196 ,  ,  ,  , N ,  , bcu ,  , PMN J2256-7115 ,  , 0.93889517 , 344.0368347167969 , -71.26068878173828 , 0.0045
3072 , 4FGL J2256.6-2011 , 344.1728 , -20.1986 ,  , 24.603794 , 0.7988553 ,  , 3FGL J2256.7-2011 ,  , N ,  , bll ,  , PKS 2254-204 ,  , 0.99987644 , 344.171698771 , -20.1945859222 , 0.00000013
3073 , 4FGL J2256.7+1307 , 344.1777 , 13.1207 ,  , 5.9212294 , 0.41832066 ,  ,  ,  , N ,  , bll ,  , NVSS J225624+130541 ,  , 0.9582848 , 344.1011962890625 , 13.09469985961914 , 0.0045
3074 , 4FGL J2257.5+0748 , 344.3874 , 7.8014 ,  , 4.678823 , 1.4215249 ,  ,  ,  , N ,  , bll ,  , OY 91 ,  , 0.966287 , 344.322096342 , 7.72008405833 , 0.000000068
3075 , 4FGL J2258.1-2759 , 344.5288 , -27.9843 ,  , 44.392902 , 8.186759 , 31560000 , 3FGL J2258.0-2759 ,  , N ,  , fsrq ,  , PKS 2255-282 ,  , 0.9995421 , 344.524845346 , -27.972571325 , 0.000000075
3076 , 4FGL J2258.3-3643 , 344.5757 , -36.7277 ,  , 9.517691 , 0.4666785 ,  , 3FGL J2258.2-3645 ,  , N ,  , bll ,  , MRSS 406-025483 ,  , 0.99871296 , 344.562561467 , -36.7428777028 , 0.0000074
